Id,MSSubClass,MSZoning,Street,Alley,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,HeatingQC,CentralAir,Electrical,BsmtFullBath,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageCars,GarageQual,GarageCond,PavedDrive,Fence,SaleType,SaleCondition,SalePrice,group,lotarea_new,grlivarea_new,_1stflrsf_new,age_built,age_remode,y
1173,160,FV,Pave,Pa,IR,Low,Other,Somerst,Norm,Type1,Type2,7,5,Other,type2,type2,Gd,PConc,Gd,TA,No,0,Ex,Y,type1,0,2,2,1,Gd,5,0,OT,type1,2,TA,TA,Y,OT,old,Normal,171900,train,8.298290634,7.13089883,6.43775165,5,4,12.05466819
1174,50,RL,Pave,OT,IR,Bnk,Other,ClearCr,Norm,Type1,Type1,5,6,Other,type2,type2,TA,CBlock,TA,TA,No,152,TA,Y,type1,0,3,3,1,Ex,12,1,Gd,OT,0,OT,OT,Y,MnPrv,old,Normal,200500,train,9.799792316,8.034631033,7.400009517,65,17,12.20856953
1175,70,RL,Pave,OT,IR,Low,Other,Crawfor,Norm,Type1,Type2,6,8,Other,type2,type2,TA,type1,Gd,TA,No,503,TA,Y,type1,0,2,4,1,TA,9,1,Gd,type1,2,TA,TA,Y,OT,old,Normal,239000,train,9.714745428,7.760040681,7.064759028,79,61,12.38421883
1176,50,RL,Pave,OT,Reg,Low,Other,NoRidge,Norm,Type1,Type1,8,5,Hip,type3,type3,Gd,PConc,Gd,TA,No,700,Ex,Y,type1,0,2,4,1,Gd,9,1,TA,Attchd,2,TA,TA,Y,OT,old,Normal,285000,train,9.275940829,7.96276393,7.663407665,19,11,12.56024446
1177,20,RL,Pave,OT,IR,Low,CulD,Mitchel,Norm,Type1,Type2,5,5,Other,type3,type3,TA,CBlock,TA,TA,No,658,TA,Y,type1,1,1,3,1,TA,5,0,OT,Attchd,1,TA,TA,Y,MnPrv,old,Normal,119500,train,8.846640813,6.827629235,6.827629235,27,26,11.69107165
1178,50,RM,Pave,Gr,Reg,Bnk,Other,OldTown,Artery,Type1,Type1,6,8,Other,type2,type2,TA,CBlock,TA,TA,No,468,TA,Y,type1,0,1,3,1,TA,5,0,OT,type1,1,TA,TA,N,OT,old,Normal,115000,train,8.281470858,7.109879463,6.706862337,85,7,11.65268741
1179,50,RL,Pave,OT,IR,Low,Other,Crawfor,Norm,Type1,Type1,5,6,Other,type2,type2,TA,type1,TA,TA,No,0,Ex,Y,type1,0,1,3,1,TA,7,1,Gd,type1,1,Fa,TA,Y,OT,old,Normal,154900,train,8.946505026,7.202661197,6.70930434,90,61,11.95053503
1180,20,RL,Pave,OT,Reg,Low,Other,Edwards,Norm,Type1,Type2,5,5,Other,type2,type2,TA,Slab,OT,Fa,OT,0,Gd,Y,type1,0,1,3,1,TA,5,1,Gd,OT,0,OT,OT,N,OT,old,Normal,93000,train,9.028218795,7.024649031,7.024649031,57,57,11.44035477
1181,60,RL,Pave,OT,IR,Low,Other,Timber,Norm,Type1,Type2,7,5,Other,type2,type2,TA,type1,Gd,TA,No,1216,Ex,Y,type1,0,2,4,1,TA,8,0,OT,Attchd,2,TA,TA,Y,GdPrv,old,Normal,250000,train,9.320986892,7.829630389,7.168579897,21,20,12.4292162
1182,120,RM,Pave,OT,IR,Low,Other,Crawfor,Norm,Type1,Type2,8,5,Hip,type3,type3,Ex,PConc,Ex,TA,Gd,1480,Ex,Y,type1,1,2,2,1,Gd,5,1,Gd,Attchd,2,TA,TA,Y,OT,New,Partial,392500,train,8.62819775,7.409741954,7.409741954,3,3,12.88029182
1183,60,RL,Pave,OT,IR,Low,Other,NoRidge,Norm,Type1,Type2,10,5,Hip,type2,type3,Gd,PConc,Ex,TA,Mn,2096,Ex,Y,type1,1,3,4,1,Ex,10,2,TA,Attchd,3,TA,TA,Y,MnPrv,old,Family,745000,train,9.656499466,8.406485069,7.787796878,15,15,13.5211395
1184,30,RL,Pave,Gr,Reg,Low,Other,OldTown,Norm,Type1,Type2,5,6,Hip,type2,type2,TA,type1,TA,TA,No,821,Ex,Y,type1,1,1,2,1,TA,5,1,Gd,type1,2,TA,TA,Y,OT,old,Normal,120000,train,9.287301413,7.029972912,7.029972912,91,61,11.69524702
1185,20,RL,Grvl,OT,Reg,Low,Other,Timber,Norm,Type1,Type2,5,4,Hip,type2,type2,TA,CBlock,TA,TA,Gd,1159,Gd,Y,type1,1,1,3,1,TA,5,2,TA,type1,3,TA,TA,Y,OT,old,Normal,186700,train,10.46689614,7.360103973,7.360103973,48,48,12.13725833
1186,50,RL,Pave,OT,Reg,Low,Other,Edwards,Norm,Type1,Type1,5,7,Other,type1,type1,TA,type1,TA,TA,No,392,Gd,Y,type1,1,1,4,1,TA,7,0,OT,Attchd,1,TA,TA,Y,OT,old,Normal,104900,train,9.183791037,7.107425474,6.855408799,87,61,11.56076279
1187,190,RL,Pave,OT,IR,Bnk,Other,OldTown,Artery,Type2,Type2,3,5,Other,type3,type3,TA,CBlock,Fa,TA,Mn,440,TA,Y,type1,1,2,3,2,TA,7,0,OT,type1,2,Fa,Fa,Y,OT,old,Family,95000,train,9.270023374,7.437795122,6.921658184,111,41,11.46163217
1188,20,RL,Pave,OT,Reg,Low,Other,NoRidge,Norm,Type1,Type2,8,5,Other,type3,type3,Gd,PConc,Gd,TA,No,1456,Ex,Y,type1,1,2,2,1,Gd,5,1,Fa,Attchd,3,TA,TA,Y,GdPrv,old,Normal,262000,train,9.430359046,7.392647521,7.392647521,17,16,12.47609978
1189,60,RL,Pave,OT,IR,Low,Other,CollgCr,Norm,Type1,Type2,7,5,Other,type3,type3,Gd,PConc,Gd,TA,No,0,Ex,Y,type1,0,2,3,1,Gd,7,0,OT,Attchd,2,TA,TA,Y,OT,old,Normal,195000,train,9.097731428,7.414572881,6.722629795,9,9,12.18075484
1190,60,RL,Pave,OT,Reg,Low,Other,Gilbert,Norm,Type1,Type2,7,5,Other,type3,type3,TA,PConc,TA,TA,No,0,Gd,Y,type1,0,2,3,1,Gd,7,1,TA,Attchd,2,TA,TA,Y,OT,old,Normal,189000,train,8.9226583,7.497761701,6.935370446,12,12,12.14950229
1191,190,RL,Pave,OT,Reg,Low,Other,Mitchel,Norm,Type2,Type2,4,4,Other,type2,type2,TA,CBlock,TA,TA,Mn,1159,Ex,Y,type1,1,1,3,1,TA,7,1,TA,type1,4,TA,TA,Y,OT,old,Normal,168000,train,10.38785626,7.391415235,7.391415235,50,36,12.03171926
1192,160,FV,Pave,Pa,Reg,Low,Other,Somerst,Norm,Type2,Type2,8,5,Other,type2,type2,Gd,PConc,Gd,TA,No,0,Ex,Y,type1,0,2,2,1,Gd,5,0,OT,type1,2,TA,TA,Y,OT,old,Normal,174000,train,7.880426344,7.273092596,6.638567789,12,11,12.06681058
1193,50,RM,Pave,Gr,Reg,Low,Other,OldTown,Norm,Type1,Type1,5,8,Other,type3,type3,TA,PConc,TA,TA,Mn,0,Gd,Y,type1,0,1,3,1,Gd,6,0,OT,type1,1,TA,Fa,P,GdWo,old,Normal,125000,train,9.169518378,7.294377299,6.735780014,86,17,11.73606902
1194,120,RM,Pave,OT,Reg,Low,Other,Mitchel,Norm,Type1,Type2,6,5,Hip,type3,type3,TA,PConc,Ex,TA,No,883,Ex,Y,type1,1,2,2,1,TA,5,0,OT,Attchd,2,TA,TA,Y,OT,old,Normal,165000,train,8.411832676,7.109879463,7.109879463,12,12,12.01370075
1195,60,RL,Pave,OT,Reg,Low,Other,Sawyer,Norm,Type1,Type2,6,7,Other,type3,type3,TA,CBlock,TA,TA,No,371,TA,Y,type1,0,1,4,1,TA,7,0,OT,Attchd,1,TA,TA,Y,MnPrv,old,Normal,158000,train,9.144627829,7.209340257,6.49677499,42,42,11.97035031
1196,60,RL,Pave,OT,IR,Low,Other,Gilbert,Norm,Type1,Type2,6,5,Other,type3,type3,TA,PConc,Gd,TA,No,0,Ex,Y,type1,0,2,3,1,Gd,8,0,OT,Attchd,2,TA,TA,Y,OT,old,Normal,176000,train,8.990815266,7.283448229,6.590301048,6,6,12.07823927
1197,60,RL,Pave,OT,IR,Low,Other,Gilbert,Norm,Type1,Type2,7,5,Other,type3,type3,Gd,PConc,Gd,TA,Mn,0,Ex,Y,type1,0,2,4,1,Gd,9,1,Gd,BuiltIn,3,TA,TA,Y,OT,New,Partial,219210,train,9.550662332,7.529943371,6.778784898,5,5,12.29778545
1198,75,RM,Pave,OT,IR,Bnk,Other,OldTown,Norm,Type1,Type1,7,6,Other,type2,type2,TA,type1,TA,TA,No,0,Ex,Y,type1,0,1,3,1,TA,7,1,Gd,type1,1,TA,TA,Y,OT,old,Normal,144000,train,9.088172738,7.432483808,6.703188113,95,61,11.87756858
1199,20,RL,Pave,OT,Reg,Low,Other,CollgCr,Norm,Type1,Type2,7,5,Other,type3,type3,Gd,PConc,Gd,TA,No,0,Ex,Y,type1,0,2,3,1,Gd,6,0,OT,Attchd,2,TA,TA,Y,OT,old,Normal,178000,train,9.116029693,7.100027167,7.100027167,10,10,12.08953883
1200,20,RL,Pave,OT,Reg,Low,Other,Sawyer,Norm,Type1,Type2,4,5,Other,type3,type3,TA,CBlock,TA,TA,No,547,Gd,Y,type1,0,1,3,1,TA,6,1,Po,Attchd,2,TA,TA,Y,OT,old,Normal,148000,train,9.326789185,7.231287004,7.231287004,48,32,11.90496755
1201,20,RL,Pave,OT,Reg,Low,Other,NAmes,Norm,Type1,Type2,4,5,Other,type2,type2,TA,CBlock,TA,TA,No,0,Gd,Y,type1,0,1,3,1,TA,5,0,OT,Attchd,1,TA,TA,Y,OT,old,Family,116050,train,9.143452426,6.761572769,6.761572769,41,41,11.66177641
1202,60,RL,Pave,OT,Reg,Low,Other,CollgCr,Norm,Type1,Type2,7,5,Other,type3,type3,TA,PConc,Gd,TA,Mn,0,Ex,Y,type1,0,2,3,1,Gd,6,0,OT,Attchd,2,TA,TA,Y,OT,old,Normal,197900,train,9.249561085,7.483806688,6.763884909,13,13,12.19551713
1203,50,RM,Pave,OT,Reg,Low,Other,BrkSide,Norm,Type1,Type1,5,8,Other,type2,type2,TA,type1,TA,TA,No,0,Ex,Y,type1,1,1,3,1,TA,5,1,Fa,type1,1,TA,TA,N,OT,old,Normal,117000,train,8.699514748,7.206377292,6.784457063,86,14,11.66992921
1204,20,RL,Pave,OT,Reg,Low,Other,CollgCr,Norm,Type1,Type2,7,5,Other,type3,type3,Gd,PConc,Gd,TA,No,0,Ex,Y,type1,0,2,3,1,Gd,6,1,TA,Attchd,2,TA,TA,Y,OT,old,Normal,213000,train,9.185022564,7.396335294,7.396335294,11,10,12.26904745
1205,20,RL,Pave,OT,Reg,Low,Other,NWAmes,Norm,Type1,Type2,5,6,Other,type3,type3,TA,CBlock,Gd,TA,No,788,Ex,Y,type1,1,1,3,1,TA,6,0,OT,Attchd,2,TA,TA,Y,MnPrv,old,Normal,153500,train,9.224243277,6.979145275,6.979145275,36,36,11.94145585
1206,20,RL,Pave,OT,IR,Low,CulD,SawyerW,Norm,Type1,Type2,7,7,Hip,type3,type3,Gd,CBlock,Gd,TA,Mn,485,Gd,Y,type1,0,2,3,1,Gd,7,1,TA,Attchd,3,TA,TA,Y,OT,old,Normal,271900,train,9.594513745,7.694392803,7.694392803,21,20,12.51318963
1207,20,RM,Pave,OT,Reg,Low,Other,SawyerW,Norm,Type1,Type2,4,4,Other,type3,type3,TA,CBlock,TA,TA,No,1056,TA,Y,type1,1,1,2,1,TA,5,0,OT,type1,1,TA,TA,Y,MnPrv,old,Normal,107000,train,9.093806556,6.962243464,6.962243464,45,45,11.58058411
1208,20,RL,Pave,OT,Reg,Low,Other,CollgCr,Norm,Type1,Type2,6,5,Other,type3,type3,Gd,PConc,Gd,TA,Mn,340,Ex,Y,type1,1,2,3,1,Gd,7,0,OT,Attchd,2,TA,TA,Y,OT,old,Normal,200000,train,9.119868469,7.43838353,7.43838353,8,8,12.20607265
1209,20,RL,Pave,OT,Reg,Low,Other,NAmes,Norm,Type1,Type2,5,7,Other,type2,type2,TA,CBlock,TA,TA,No,504,TA,Y,type1,1,1,3,1,TA,6,0,OT,type1,2,TA,TA,Y,OT,old,Normal,140000,train,8.957124136,7.156956365,7.156956365,49,31,11.8493977
1210,20,RL,Pave,OT,IR,Low,CulD,Somerst,Norm,Type1,Type2,8,5,Hip,type3,type3,Gd,PConc,Ex,TA,Mn,1220,Ex,Y,type1,1,2,3,1,Gd,8,1,Gd,Attchd,2,TA,TA,Y,OT,New,Partial,290000,train,9.228376735,7.414572881,7.414572881,5,5,12.5776362
1211,60,RL,Pave,OT,Reg,Low,Other,SawyerW,Norm,Type1,Type2,6,5,Other,type2,type2,Gd,PConc,Gd,TA,No,0,Ex,Y,type1,0,2,3,1,Gd,8,1,TA,Attchd,2,TA,TA,Y,GdPrv,old,Normal,189000,train,9.32527491,7.520234557,6.961296046,19,19,12.14950229
1212,50,RL,Pave,OT,IR,Bnk,Other,Gilbert,Norm,Type1,Type1,8,7,Other,type2,type2,Gd,type1,Gd,TA,Mn,427,Gd,Y,type1,0,2,4,1,TA,8,0,OT,type1,2,TA,TA,Y,OT,old,Normal,164000,train,9.403766709,7.468513272,6.98471632,23,6,12.00762171
1213,30,RL,Pave,OT,Reg,Low,Other,Edwards,Norm,Type1,Type2,4,6,Hip,type2,type2,TA,CBlock,TA,TA,No,344,TA,Y,type1,1,1,2,1,TA,4,0,OT,Attchd,1,TA,TA,N,OT,old,Normal,113000,train,9.142061531,6.510258341,6.510258341,70,61,11.6351431
1214,80,RL,Pave,OT,IR,Low,CulD,Sawyer,Norm,Type1,Type2,4,9,Other,type3,type3,TA,CBlock,TA,Gd,Mn,648,Ex,Y,type1,1,0,0,1,TA,3,0,OT,Attchd,1,TA,TA,Y,OT,old,Normal,145000,train,9.234642665,6.866933285,6.866933285,46,10,11.88448902
1215,85,RL,Pave,OT,IR,Low,Other,NAmes,Norm,Type1,Type1,5,5,Other,type2,type2,TA,CBlock,TA,TA,Mn,784,TA,Y,type1,1,1,3,1,TA,6,0,OT,Attchd,1,TA,TA,Y,OT,old,Normal,134500,train,9.230633075,6.906754779,6.906754779,49,49,11.80931948
1216,20,RL,Pave,OT,IR,Low,Other,Sawyer,Norm,Type1,Type2,5,5,Other,type3,type3,TA,CBlock,TA,TA,No,180,TA,Y,type1,0,1,3,1,TA,5,0,OT,type1,1,TA,TA,Y,MnPrv,old,Normal,125000,train,8.867004635,6.795705775,6.795705775,45,45,11.73606902
1217,90,RM,Pave,OT,Reg,Low,Other,Sawyer,Norm,Type2,Type1,6,5,Other,type3,type3,TA,Slab,OT,Fa,OT,0,TA,Y,type1,0,2,4,2,TA,8,0,OT,Attchd,2,TA,TA,Y,OT,old,Normal,112000,train,9.097171674,7.550661243,7.183870715,33,33,11.62625415
1218,20,FV,Pave,OT,Reg,Low,Other,Somerst,Norm,Type1,Type2,8,5,Other,type3,type3,Gd,PConc,Gd,TA,Mn,936,Ex,Y,type1,1,2,3,1,Gd,6,0,OT,Attchd,2,TA,TA,Y,OT,New,Partial,229456,train,9.064157862,7.180831199,7.180831199,2,2,12.34346657
1219,50,RM,Pave,OT,Reg,Low,Other,BrkSide,Norm,Type1,Type1,4,5,Other,type1,type1,TA,Slab,OT,Fa,OT,0,Gd,N,type1,0,1,2,1,TA,3,0,OT,OT,0,OT,OT,N,OT,old,Normal,80500,train,8.738735461,6.81563999,6.510258341,64,61,11.29601246
1220,160,RM,Pave,OT,Reg,Low,Other,BrDale,Norm,Type2,Type2,6,5,Other,type3,type3,TA,CBlock,TA,TA,No,0,TA,Y,type1,0,1,3,1,TA,7,0,OT,OT,0,OT,OT,N,OT,old,Family,91500,train,7.426549072,7.104965448,6.510258341,40,40,11.42409425
1221,20,RL,Pave,OT,IR,Low,Other,NAmes,Norm,Type1,Type2,5,5,Other,type2,type2,TA,CBlock,TA,TA,No,312,TA,Y,type1,0,1,2,1,TA,5,0,OT,Attchd,1,TA,TA,Y,OT,old,Family,115000,train,8.961879013,6.81563999,6.81563999,47,47,11.65268741
1222,20,RL,Pave,OT,Reg,Low,Other,Sawyer,Artery,Type1,Type2,5,5,Hip,type3,type3,TA,CBlock,TA,TA,No,250,Ex,Y,type1,0,1,3,1,TA,5,1,TA,Attchd,1,TA,TA,Y,OT,old,Normal,134000,train,9.017968479,7.099201744,7.099201744,43,43,11.80559508
1223,50,RL,Pave,OT,Reg,Low,Other,NAmes,Artery,Type1,Type1,6,6,Other,type2,type2,TA,CBlock,TA,TA,Mn,196,Ex,Y,type1,0,2,3,1,TA,7,1,Gd,Attchd,1,TA,TA,Y,GdWo,old,Normal,143000,train,9.258749511,7.520776415,7.063048163,62,61,11.87059991
1224,20,RL,Pave,OT,Reg,Low,Other,NAmes,Norm,Type1,Type2,5,3,Hip,type2,type2,TA,CBlock,TA,Fa,No,756,TA,N,type2,0,2,4,1,TA,7,0,OT,type1,2,TA,TA,Y,MnPrv,old,Normal,137900,train,9.276128113,7.6666902,7.6666902,60,60,11.83428406
1225,60,RL,Pave,OT,IR,Low,Other,Gilbert,Norm,Type1,Type2,7,5,Other,type3,type3,Gd,PConc,Gd,TA,Mn,724,Ex,Y,type1,1,2,3,1,Gd,8,1,Gd,Attchd,2,TA,TA,Y,OT,old,Normal,184000,train,9.641083287,7.306531399,6.66949809,7,6,12.12269104
1226,80,RL,Pave,OT,Reg,Low,Other,NAmes,Norm,Type1,Type2,6,8,Hip,type3,type3,TA,CBlock,TA,TA,Mn,507,Ex,Y,type1,0,1,3,1,TA,6,0,OT,Attchd,1,TA,TA,Y,MnWw,old,Normal,145000,train,9.257414779,7.037027615,7.037027615,53,53,11.88448902
1227,60,RL,Pave,OT,IR,Low,CulD,Somerst,Artery,Type1,Type2,6,5,Other,type3,type3,Gd,PConc,Gd,TA,Mn,0,Ex,Y,type1,0,2,4,1,Gd,9,1,Gd,BuiltIn,3,TA,TA,Y,OT,old,Normal,214000,train,9.588639812,7.566828479,6.795705775,4,4,12.27373129
1228,20,RL,Pave,OT,Reg,Low,Other,NAmes,Norm,Type1,Type2,5,8,Other,type3,type3,TA,CBlock,TA,TA,No,595,Ex,Y,type1,1,1,2,1,Gd,5,0,OT,type1,2,TA,TA,Y,OT,old,Normal,147000,train,9.090655529,6.81563999,6.81563999,46,3,11.89818787
1229,120,RL,Pave,OT,Reg,Low,Other,NridgHt,Norm,Type1,Type2,9,5,Hip,type2,type2,Ex,PConc,Ex,TA,No,1540,Ex,Y,type1,1,1,1,1,Ex,7,1,Gd,Attchd,3,TA,TA,Y,OT,New,Partial,367294,train,9.078978054,7.439559309,7.439559309,3,3,12.8139179
1230,80,RL,Pave,OT,Reg,Low,Other,NAmes,Norm,Type1,Type2,5,5,Hip,type3,type3,TA,CBlock,TA,TA,No,666,Gd,Y,type1,0,2,4,1,TA,7,0,OT,type1,1,TA,TA,Y,GdWo,old,Normal,127000,train,8.975883061,7.317876199,7.317876199,51,51,11.75194237
1231,90,RL,Pave,OT,IR,Low,Other,Sawyer,Artery,Type2,Type1,5,5,Other,type3,type3,TA,CBlock,Gd,TA,No,498,Ex,Y,type1,0,2,4,2,TA,12,1,TA,BuiltIn,2,TA,TA,N,OT,old,Normal,190000,train,9.846387961,7.870929597,7.215975003,34,34,12.15477935
1232,90,RL,Pave,OT,Reg,Low,Other,NAmes,Norm,Type2,Type2,5,6,Hip,type2,type2,TA,CBlock,TA,TA,Mn,803,TA,Y,type1,1,1,3,1,TA,6,0,OT,Attchd,2,TA,TA,Y,GdWo,old,Normal,132500,train,8.952605376,7.081708586,7.081708586,49,49,11.79433792
1233,90,RL,Pave,OT,Reg,Low,Other,NAmes,Norm,Type2,Type2,4,5,Other,type3,type3,TA,Slab,OT,Fa,OT,0,TA,Y,type1,0,2,2,2,TA,6,0,OT,type1,2,TA,TA,Y,OT,old,Normal,101800,train,9.194414221,7.109879463,7.109879463,49,49,11.53076538
1234,20,RL,Pave,OT,IR,Low,Other,NAmes,Norm,Type1,Type2,5,5,Hip,type3,type3,TA,CBlock,TA,TA,No,1000,Fa,Y,type1,1,1,3,1,TA,6,0,OT,Attchd,2,TA,TA,Y,MnPrv,old,Family,142000,train,9.405907156,7.0800265,7.0800265,52,52,11.86358234
1235,70,RM,Pave,OT,Reg,Bnk,Other,SWISU,Norm,Type1,Type2,5,6,Other,type2,type2,TA,PConc,TA,TA,Mn,0,TA,N,type2,0,1,4,1,TA,7,0,OT,OT,0,OT,OT,N,OT,old,Family,130000,train,9.050758302,7.582738489,6.931471806,100,61,11.77528973
1236,70,RL,Pave,OT,Reg,Low,Other,Crawfor,Norm,Type1,Type2,5,5,Other,type2,type2,TA,type1,Gd,TA,Mn,0,Gd,Y,type2,0,1,4,1,TA,9,0,OT,type1,1,Fa,Fa,N,OT,old,Normal,138887,train,9.482807279,7.486613313,6.793466133,97,61,11.84141593
1237,160,RL,Pave,OT,Reg,Low,Other,NridgHt,Norm,Type2,Type2,7,5,Other,type3,type2,Gd,PConc,Gd,TA,No,0,Ex,Y,type1,0,2,2,1,Gd,6,0,OT,BuiltIn,2,TA,TA,Y,OT,old,Normal,175500,train,7.87397838,7.39387829,6.638567789,8,8,12.07539432
1238,60,RL,Pave,OT,IR,Low,Other,CollgCr,Norm,Type1,Type2,7,5,Other,type3,type3,Gd,PConc,Gd,TA,No,0,Ex,Y,type1,0,2,4,1,Gd,8,1,Gd,BuiltIn,2,TA,TA,Y,OT,old,Normal,195000,train,9.424887076,7.574558484,6.741700695,7,6,12.18075484
1239,20,RL,Pave,OT,Reg,Low,Other,SawyerW,Norm,Type1,Type2,6,5,Other,type3,type3,Gd,PConc,Gd,TA,No,0,Ex,Y,type1,0,1,3,1,TA,6,0,OT,type1,2,TA,TA,Y,OT,old,Family,142500,train,9.478227817,7.03966035,7.03966035,6,6,11.86709728
1240,20,RL,Pave,OT,IR,Low,Other,Timber,Norm,Type1,Type2,8,5,Hip,type3,type3,Gd,PConc,Gd,TA,Mn,428,Ex,Y,type1,0,2,2,1,Ex,6,1,Gd,Attchd,2,TA,TA,Y,OT,old,Normal,265900,train,9.10908254,7.302496424,7.302496424,5,5,12.49087558
1241,60,RL,Pave,OT,Reg,Low,Other,CollgCr,Norm,Type1,Type2,7,5,Other,type3,type3,Gd,PConc,Gd,TA,No,550,Ex,Y,type1,1,2,3,1,Gd,8,0,OT,Attchd,2,TA,TA,Y,OT,old,Normal,224900,train,9.00675432,7.477604243,6.784457063,8,8,12.32341114
1242,20,RL,Pave,OT,Reg,Low,Other,Somerst,Norm,Type1,Type2,7,6,Hip,type3,type3,Gd,PConc,Gd,TA,Mn,0,Ex,Y,type1,0,2,3,1,Gd,7,0,OT,Attchd,3,TA,TA,Y,OT,New,Partial,248328,train,9.195125206,7.431891917,7.431891917,4,4,12.42250573
1243,85,RL,Pave,OT,Reg,Low,Other,NWAmes,Norm,Type1,Type1,7,6,Other,type3,type3,TA,CBlock,Gd,TA,Gd,885,TA,Y,type1,1,2,3,1,Gd,6,2,TA,Attchd,2,TA,TA,Y,MnPrv,old,Family,170000,train,9.270964994,7.067319849,7.067319849,37,37,12.04355372
1244,20,RL,Pave,OT,Reg,Low,Other,NridgHt,Norm,Type1,Type2,10,5,Other,type3,type3,Ex,PConc,Ex,Gd,Gd,1386,Ex,Y,type1,1,2,2,1,Ex,7,1,Gd,Attchd,3,TA,TA,Y,OT,New,Partial,465000,train,9.538996427,7.638198244,7.638198244,5,5,13.04979269
1245,70,RL,Pave,OT,IR,Low,Other,Crawfor,Norm,Type1,Type2,8,7,Other,type3,type2,TA,PConc,Gd,TA,No,0,Fa,Y,type1,0,1,3,1,Gd,7,2,Gd,type1,2,TA,TA,Y,OT,old,Normal,230000,train,9.344434107,7.324489979,6.674561392,82,61,12.34583459
1246,80,RL,Pave,OT,Reg,Low,Other,NWAmes,Norm,Type1,Type2,6,7,Hip,type3,type3,TA,CBlock,Gd,TA,No,0,Ex,Y,type1,0,3,3,1,TA,7,1,TA,BuiltIn,2,TA,TA,Y,OT,old,Family,178000,train,9.400133944,7.532623619,7.038783541,27,8,12.08953883
1247,60,FV,Pave,OT,Reg,Low,Other,Somerst,Norm,Type1,Type2,7,5,Other,type3,type3,Gd,PConc,Gd,TA,No,0,Ex,Y,type1,0,2,3,1,Gd,6,0,OT,Attchd,2,TA,TA,Y,OT,New,Partial,186500,train,9.002701007,7.347943823,6.628041376,6,5,12.13618652
1248,80,RL,Pave,OT,IR,Low,Other,Mitchel,Norm,Type1,Type2,6,5,Other,type3,type3,TA,CBlock,TA,TA,Mn,539,TA,Y,type1,1,1,3,1,TA,6,0,OT,Attchd,3,TA,TA,Y,OT,old,Normal,169900,train,9.419628377,6.941190055,6.941190055,35,35,12.04296531
1249,75,RM,Pave,Gr,Reg,Low,Other,OldTown,Norm,Type1,Type1,6,5,Other,type1,type1,TA,type1,Gd,TA,No,319,Fa,N,type1,0,1,3,1,TA,8,1,Gd,type1,2,Fa,Fa,P,OT,old,Normal,129500,train,9.169518378,7.629489916,7.033506484,94,61,11.77143616
1250,20,RL,Pave,OT,Reg,Low,Other,NAmes,Norm,Type1,Type2,5,7,Other,type2,type2,TA,CBlock,TA,TA,No,534,TA,Y,type1,0,1,3,1,TA,6,0,OT,Attchd,1,TA,TA,Y,OT,old,Normal,119000,train,8.881836305,6.895682698,6.895682698,61,61,11.68687877
1251,20,RL,Pave,OT,Reg,Low,Other,NAmes,Norm,Type1,Type2,7,5,Hip,type3,type3,Gd,CBlock,TA,TA,No,1065,Ex,Y,type1,1,2,3,1,Ex,8,2,TA,Attchd,2,TA,TA,Y,OT,old,Normal,244000,train,9.320091236,7.654443227,7.654443227,43,43,12.4049235
1252,120,RL,Pave,OT,IR,Low,Other,NridgHt,Norm,Type1,Type2,7,5,Other,type3,type2,Gd,PConc,Gd,TA,No,0,Ex,Y,type1,0,2,2,1,Gd,6,1,Gd,Attchd,2,TA,TA,Y,OT,old,Normal,171750,train,8.050703382,7.247792582,7.247792582,8,8,12.05379521
1253,20,RL,Pave,OT,Reg,Low,Other,Mitchel,Norm,Type1,Type2,5,6,Other,type3,type3,TA,CBlock,TA,TA,No,510,TA,Y,type1,1,1,3,1,TA,5,0,OT,Attchd,1,TA,TA,Y,GdWo,old,Normal,130000,train,9.196038587,6.773080376,6.773080376,43,43,11.77528973
1254,60,RL,Pave,OT,IR,Low,Other,Veenker,Norm,Type1,Type2,7,7,Other,type2,type2,Gd,CBlock,TA,TA,Gd,125,TA,Y,type1,1,2,3,1,Gd,9,2,Gd,Attchd,2,TA,TA,Y,MnPrv,old,Normal,294000,train,9.772353285,7.681099002,7.323830566,37,8,12.59133505
1255,60,RL,Pave,OT,Reg,Low,Other,Edwards,Norm,Type1,Type2,7,5,Other,type3,type3,Gd,PConc,Gd,TA,No,0,Ex,Y,type1,0,2,3,1,Gd,7,1,Gd,BuiltIn,2,TA,TA,Y,OT,old,Normal,165400,train,8.843759382,7.412160335,6.633318433,8,7,12.01612206
1256,50,RM,Pave,OT,Reg,Low,Other,BrkSide,Norm,Type1,Type1,6,6,Other,type2,type2,TA,type1,TA,Fa,No,425,TA,Y,type2,0,1,3,1,TA,6,1,Gd,type1,1,TA,TA,Y,OT,old,Normal,127500,train,8.738735461,7.220373837,6.865891075,80,61,11.75587164
